province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,ward,theme,variable,value
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,education level,education_level_higher_education_pc_female,3.39
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,education level,education_level_other_pc_total,3.59
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,education level,education_level_other_pc_male,3.15
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,education level,education_level_other_pc_female,4.03
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,urbanisation,population_urban,0
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,urbanisation,population_peri_urban,0
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,urbanisation,population_rural,2319
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,urbanisation,population_pc_urban,0
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,urbanisation,population_pc_peri_urban,0
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,urbanisation,population_pc_rural,100
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,child marriage,population_20_24_total,190
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,child marriage,population_20_24_male,96
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,child marriage,population_20_24_female,94
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,child marriage,population_married_before_18_total,24
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,child marriage,population_married_before_18_male,7
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,child marriage,population_married_before_18_female,17
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,child marriage,child_marriage_rate_total,12.63
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,child marriage,child_marriage_rate_male,7.29
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,child marriage,child_marriage_rate_female,18.09
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,disabilities,population_with_disabilities,66
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,disabilities,population_without_disabilities,2252
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,disabilities,population_disability_not_reported,1
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,disabilities,disability_prevlance_rate,2.85
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,1,demographics,population_density,213.471889692014
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,demographics,total_households,815
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,demographics,population_total,3126
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,demographics,population_male,1488
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,demographics,population_female,1638
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,demographics,average_household_size,3.8355828220858896
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,demographics,sex_ratio,90.84249084249085
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,total_population_10_years_and_older,2724
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,male_population_10_years_and_older,1288
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,female_population_10_years_and_older,1436
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,total_usually_economically_active_employed,1186
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,male_usually_economically_active_employed,614
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,female_usually_economically_active_employed,572
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,total_usually_economically_active_unemployed,33
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,male_usually_economically_active_unemployed,21
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,female_usually_economically_active_unemployed,12
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,total_not_usually_economically_active,500
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,male_not_usually_economically_active,214
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,female_not_usually_economically_active,286
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,total_not_economically_active,1004
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,male_not_economically_active,438
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,female_not_economically_active,566
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,total_economic_activity_not_stated,1
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,male_economic_activity_not_stated,1
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,economic activity,female_economic_activity_not_stated,0
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_all_ages,3126
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_00_04_yrs,209
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_05_09_yrs,193
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_10_14_yrs,251
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_15_19_yrs,301
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_20_24_yrs,267
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_25_29_yrs,247
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_30_34_yrs,187
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_35_39_yrs,159
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_40_44_yrs,177
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_45_49_yrs,152
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_50_54_yrs,203
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_55_59_yrs,173
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_60_64_yrs,155
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_65_69_yrs,147
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_70_74_yrs,106
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_75_79_yrs,84
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_80_84_yrs,66
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_85_89_yrs,18
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_90_94_yrs,19
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,total_95plus_yrs,12
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_all_ages,1488
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_00_04_yrs,108
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_05_09_yrs,92
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_10_14_yrs,120
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_15_19_yrs,139
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_20_24_yrs,136
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_25_29_yrs,115
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_30_34_yrs,96
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_35_39_yrs,72
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_40_44_yrs,81
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_45_49_yrs,64
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_50_54_yrs,93
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_55_59_yrs,77
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_60_64_yrs,82
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_65_69_yrs,68
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_70_74_yrs,46
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_75_79_yrs,43
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_80_84_yrs,37
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_85_89_yrs,9
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_90_94_yrs,4
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,male_95plus_yrs,6
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_all_ages,1638
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_00_04_yrs,101
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_05_09_yrs,101
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_10_14_yrs,131
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_15_19_yrs,162
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_20_24_yrs,131
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_25_29_yrs,132
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_30_34_yrs,91
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_35_39_yrs,87
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_40_44_yrs,96
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_45_49_yrs,88
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_50_54_yrs,110
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_55_59_yrs,96
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_60_64_yrs,73
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_65_69_yrs,79
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_70_74_yrs,60
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_75_79_yrs,41
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_80_84_yrs,29
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_85_89_yrs,9
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_90_94_yrs,15
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,five-year age group,female_95plus_yrs,6
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,total_children_5_17,624
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,male_children_5_17,291
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,female_children_5_17,333
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,currently_attending_school_male,259
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,currently_attending_school_female,305
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,oos_ever_attended_school_male,25
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,oos_ever_attended_school_female,18
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,oos_never_attended_school_male,5
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,oos_never_attended_school_female,9
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,currently_attending_school_total_pc,90.38
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,currently_attending_school_male_pc,89
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,currently_attending_school_female_pc,91.59
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,oos_ever_attended_school_total_pc,6.89
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,oos_ever_attended_school_male_pc,8.59
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,oos_ever_attended_school_female_pc,5.41
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,oos_never_attended_school_total_pc,2.24
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,oos_never_attended_school_male_pc,1.72
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,school attendance,oos_never_attended_school_female_pc,2.7
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,adult literacy,population_15plus_total,2473
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,adult literacy,population_15plus_male,1168
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,adult literacy,population_15plus_female,1305
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,demographics,literate_population_total,1827
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,demographics,literate_population_male,961
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,demographics,literate_population_female,866
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,adult literacy,literacy_rate_total,73.88
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,adult literacy,literacy_rate_male,82.28
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,adult literacy,literacy_rate_female,66.36
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,dependency ratios,population_0_14,653
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,dependency ratios,population_15_64,2021
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,dependency ratios,population_65plus,452
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,dependency ratios,child_dependency_ratio,32.31
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,dependency ratios,elderly_dependency_ratio,22.37
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,dependency ratios,total_dependency_ratio,54.68
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,population_5plus_total,2917
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,population_5plus_male,1380
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,population_5plus_female,1537
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,adult literacy,education_level_illiterate_male,216
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,adult literacy,education_level_illiterate_female,454
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_early_childhood_male,27
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_early_childhood_female,19
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_basic_level_male,721
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_basic_level_female,576
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_secondary_male,332
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_secondary_female,289
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_higher_education_male,35
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_higher_education_female,35
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_other_male,49
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_other_female,164
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,adult literacy,education_level_illiterate_pc_total,22.97
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,adult literacy,education_level_illiterate_pc_male,15.65
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,adult literacy,education_level_illiterate_pc_female,29.54
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_early_childhood_pc_total,1.58
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_early_childhood_pc_male,1.96
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_early_childhood_pc_female,1.24
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_basic_level_pc_total,44.46
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_basic_level_pc_male,52.25
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_basic_level_pc_female,37.48
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_secondary_pc_total,21.29
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_secondary_pc_male,24.06
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_secondary_pc_female,18.8
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_higher_education_pc_total,2.4
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_higher_education_pc_male,2.54
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_higher_education_pc_female,2.28
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_other_pc_total,7.3
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_other_pc_male,3.55
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,education level,education_level_other_pc_female,10.67
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,urbanisation,population_urban,0
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,urbanisation,population_peri_urban,0
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,urbanisation,population_rural,3126
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,urbanisation,population_pc_urban,0
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,urbanisation,population_pc_peri_urban,0
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,urbanisation,population_pc_rural,100
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,child marriage,population_20_24_total,267
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,child marriage,population_20_24_male,136
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,child marriage,population_20_24_female,131
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,child marriage,population_married_before_18_total,31
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,child marriage,population_married_before_18_male,6
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,child marriage,population_married_before_18_female,25
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,child marriage,child_marriage_rate_total,11.61
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,child marriage,child_marriage_rate_male,4.41
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,child marriage,child_marriage_rate_female,19.08
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,disabilities,population_with_disabilities,100
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,disabilities,population_without_disabilities,3026
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,disabilities,population_disability_not_reported,0
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,disabilities,disability_prevlance_rate,3.2
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,2,demographics,population_density,156.34379971549
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,demographics,total_households,797
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,demographics,population_total,3573
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,demographics,population_male,1748
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,demographics,population_female,1825
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,demographics,average_household_size,4.48306148055207
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,demographics,sex_ratio,95.78082191780823
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,total_population_10_years_and_older,3078
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,male_population_10_years_and_older,1490
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,female_population_10_years_and_older,1588
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,total_usually_economically_active_employed,1685
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,male_usually_economically_active_employed,893
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,female_usually_economically_active_employed,792
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,total_usually_economically_active_unemployed,74
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,male_usually_economically_active_unemployed,38
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,female_usually_economically_active_unemployed,36
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,total_not_usually_economically_active,552
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,male_not_usually_economically_active,232
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,female_not_usually_economically_active,320
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,total_not_economically_active,665
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,male_not_economically_active,278
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,female_not_economically_active,387
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,total_economic_activity_not_stated,102
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,male_economic_activity_not_stated,49
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,economic activity,female_economic_activity_not_stated,53
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_all_ages,3573
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_00_04_yrs,239
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_05_09_yrs,256
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_10_14_yrs,359
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_15_19_yrs,438
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_20_24_yrs,442
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_25_29_yrs,280
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_30_34_yrs,195
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_35_39_yrs,197
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_40_44_yrs,189
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_45_49_yrs,216
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_50_54_yrs,170
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_55_59_yrs,142
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_60_64_yrs,150
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_65_69_yrs,112
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_70_74_yrs,82
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_75_79_yrs,61
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_80_84_yrs,28
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_85_89_yrs,5
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_90_94_yrs,9
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,total_95plus_yrs,3
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_all_ages,1748
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_00_04_yrs,128
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_05_09_yrs,130
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_10_14_yrs,158
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_15_19_yrs,211
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_20_24_yrs,210
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_25_29_yrs,144
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_30_34_yrs,97
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_35_39_yrs,97
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_40_44_yrs,77
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_45_49_yrs,106
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_50_54_yrs,95
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_55_59_yrs,66
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_60_64_yrs,75
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_65_69_yrs,66
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_70_74_yrs,40
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_75_79_yrs,27
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_80_84_yrs,16
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_85_89_yrs,3
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_90_94_yrs,1
Gandaki,Gorkha,Gandaki,NP04,NP0436,NP0436409,6,five-year age group,male_95plus_yrs,1
