province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,ward,theme,variable,value
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,roof_other,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,floor_mud,273
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,floor_wooden_plank_bamboo,7
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,floor_bricks_stone,3
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,floor_ceramic_tile,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,floor_cemented,535
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,floor_other,4
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,drinking water,drinking_water_tap_piped_within_premises,309
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,drinking water,drinking_water_tap_piped_outside_premises,446
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,drinking water,drinking_water_tubewell_handpump,2
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,drinking water,drinking_water_covered_well_kuwa,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,drinking water,drinking_water_uncovered_well_kuwa,4
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,drinking water,drinking_water_spout_water,58
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,drinking water,drinking_water_river_stream,2
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,drinking water,drinking_water_jar_bottle,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,drinking water,drinking_water_other,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,cooking fuel,cooking_fuel_wood_firewood,277
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,cooking fuel,cooking_fuel_lpg,541
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,cooking fuel,cooking_fuel_electricity,3
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,cooking fuel,cooking_fuel_cowdung,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,cooking fuel,cooking_fuel_biogas,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,cooking fuel,cooking_fuel_kerosene,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,cooking fuel,cooking_fuel_other,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,lighting fuel,lighting_electricity,801
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,lighting fuel,lighting_solar,7
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,lighting fuel,lighting_kerosene,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,lighting fuel,lighting_biogas,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,lighting fuel,lighting_other,13
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,sanitation,toilet_flush_public_sewerage,2
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,sanitation,toilet_flush_septic_tank,423
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,sanitation,toilet_pit,371
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,sanitation,toilet_public,5
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,sanitation,toilet_no_toilet,21
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_without,45
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_at_least_one,777
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_radio,278
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_television,455
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_landline,8
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_mobile_phone_ordinary,697
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_mobile_phone_smart,539
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_computer_laptop,103
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_internet,265
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_car_jeep_van,39
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_motorcycle_scooter,139
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_bicycle,70
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_electric_fan,370
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_refridgerator,202
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_washing_machine,9
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,household amenities,hh_amenities_air_conditioner,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,wealth quintile,wealth_quintile_poorest_quintile_count,123
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,wealth quintile,wealth_quintile_poorer_quintile_count,128
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,wealth quintile,wealth_quintile_middle_quintile_count,225
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,wealth quintile,wealth_quintile_richer_quintile_count,174
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,wealth quintile,wealth_quintile_richest_quintile_count,172
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,wealth quintile,wealth_quintile_poorest_quintile_pc,14.96
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,wealth quintile,wealth_quintile_poorer_quintile_pc,15.57
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,wealth quintile,wealth_quintile_middle_quintile_pc,27.37
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,wealth quintile,wealth_quintile_richer_quintile_pc,21.17
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,wealth quintile,wealth_quintile_richest_quintile_pc,20.92
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,house_quality_most_adequate_count,283
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,house_quality_adequate_count,270
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,house_quality_moderate_count,245
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,house_quality_inadequate_count,23
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,house_quality_least_adequate_count,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,house_quality_most_adequate_pc,34.43
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,house_quality_adequate_pc,32.85
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,house_quality_moderate_pc,29.81
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,house_quality_inadequate_pc,2.8
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,3,housing,house_quality_least_adequate_pc,0.12
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,demographics,total_households,1127
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,home_ownership_owned,793
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,home_ownership_rented,323
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,home_ownership_institutional,7
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,home_ownership_other,4
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,foundation_mud,158
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,foundation_mud_bonded_bricks_stone,478
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,foundation_cement_bonded_bricks_stone,468
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,foundation_reinforced_cement_concrete_with_pillars,22
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,foundation_wooden_pillars,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,outer_wall_mud_bonded_bricks_stone,149
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,outer_wall_cement_bonded_bricks_stone,955
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,outer_wall_wood_planks,6
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,outer_wall_bamboo,5
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,outer_wall_unbaked_bricks,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,outer_wall_galvanised_sheet,12
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,outer_wall_prefabricated_sheet,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,outer_wall_other,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,roof_galvanised_sheet,627
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,roof_reinforced_cement_concrete,490
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,roof_thatch_straw,3
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,roof_tile,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,roof_stone_slate,6
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,roof_wood_planks,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,roof_mud,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,roof_other,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,floor_mud,167
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,floor_wooden_plank_bamboo,2
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,floor_bricks_stone,2
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,floor_ceramic_tile,4
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,floor_cemented,952
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,floor_other,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,drinking water,drinking_water_tap_piped_within_premises,695
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,drinking water,drinking_water_tap_piped_outside_premises,418
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,drinking water,drinking_water_tubewell_handpump,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,drinking water,drinking_water_covered_well_kuwa,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,drinking water,drinking_water_uncovered_well_kuwa,5
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,drinking water,drinking_water_spout_water,5
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,drinking water,drinking_water_river_stream,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,drinking water,drinking_water_jar_bottle,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,drinking water,drinking_water_other,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,cooking fuel,cooking_fuel_wood_firewood,265
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,cooking fuel,cooking_fuel_lpg,860
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,cooking fuel,cooking_fuel_electricity,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,cooking fuel,cooking_fuel_cowdung,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,cooking fuel,cooking_fuel_biogas,1
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,cooking fuel,cooking_fuel_kerosene,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,cooking fuel,cooking_fuel_other,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,lighting fuel,lighting_electricity,1113
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,lighting fuel,lighting_solar,6
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,lighting fuel,lighting_kerosene,2
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,lighting fuel,lighting_biogas,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,lighting fuel,lighting_other,6
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,sanitation,toilet_flush_public_sewerage,10
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,sanitation,toilet_flush_septic_tank,1099
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,sanitation,toilet_pit,5
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,sanitation,toilet_public,3
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,sanitation,toilet_no_toilet,10
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_without,27
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_at_least_one,1100
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_radio,236
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_television,645
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_landline,42
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_mobile_phone_ordinary,801
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_mobile_phone_smart,953
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_computer_laptop,161
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_internet,502
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_car_jeep_van,49
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_motorcycle_scooter,257
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_bicycle,83
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_electric_fan,770
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_refridgerator,456
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_washing_machine,27
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,household amenities,hh_amenities_air_conditioner,5
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,wealth quintile,wealth_quintile_poorest_quintile_count,42
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,wealth quintile,wealth_quintile_poorer_quintile_count,99
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,wealth quintile,wealth_quintile_middle_quintile_count,160
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,wealth quintile,wealth_quintile_richer_quintile_count,467
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,wealth quintile,wealth_quintile_richest_quintile_count,359
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,wealth quintile,wealth_quintile_poorest_quintile_pc,3.73
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,wealth quintile,wealth_quintile_poorer_quintile_pc,8.78
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,wealth quintile,wealth_quintile_middle_quintile_pc,14.2
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,wealth quintile,wealth_quintile_richer_quintile_pc,41.44
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,wealth quintile,wealth_quintile_richest_quintile_pc,31.85
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,house_quality_most_adequate_count,813
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,house_quality_adequate_count,157
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,house_quality_moderate_count,152
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,house_quality_inadequate_count,5
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,house_quality_least_adequate_count,0
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,house_quality_most_adequate_pc,72.14
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,house_quality_adequate_pc,13.93
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,house_quality_moderate_pc,13.49
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,house_quality_inadequate_pc,0.44
Bagmati,Chitawan,Ichchha Kamana,NP03,NP0335,NP0335401,4,housing,house_quality_least_adequate_pc,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,demographics,total_households,675
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,home_ownership_owned,607
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,home_ownership_rented,61
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,home_ownership_institutional,4
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,home_ownership_other,3
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,foundation_mud,239
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,foundation_mud_bonded_bricks_stone,200
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,foundation_cement_bonded_bricks_stone,230
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,foundation_reinforced_cement_concrete_with_pillars,5
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,foundation_wooden_pillars,1
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,outer_wall_mud_bonded_bricks_stone,246
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,outer_wall_cement_bonded_bricks_stone,420
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,outer_wall_wood_planks,5
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,outer_wall_bamboo,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,outer_wall_unbaked_bricks,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,outer_wall_galvanised_sheet,3
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,outer_wall_prefabricated_sheet,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,outer_wall_other,1
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,roof_galvanised_sheet,391
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,roof_reinforced_cement_concrete,279
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,roof_thatch_straw,1
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,roof_tile,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,roof_stone_slate,4
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,roof_wood_planks,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,roof_mud,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,roof_other,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,floor_mud,232
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,floor_wooden_plank_bamboo,13
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,floor_bricks_stone,2
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,floor_ceramic_tile,2
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,floor_cemented,425
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,housing,floor_other,1
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,drinking water,drinking_water_tap_piped_within_premises,397
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,drinking water,drinking_water_tap_piped_outside_premises,88
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,drinking water,drinking_water_tubewell_handpump,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,drinking water,drinking_water_covered_well_kuwa,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,drinking water,drinking_water_uncovered_well_kuwa,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,drinking water,drinking_water_spout_water,187
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,drinking water,drinking_water_river_stream,2
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,drinking water,drinking_water_jar_bottle,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,drinking water,drinking_water_other,1
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,cooking fuel,cooking_fuel_wood_firewood,318
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,cooking fuel,cooking_fuel_lpg,353
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,cooking fuel,cooking_fuel_electricity,4
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,cooking fuel,cooking_fuel_cowdung,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,cooking fuel,cooking_fuel_biogas,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,cooking fuel,cooking_fuel_kerosene,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,cooking fuel,cooking_fuel_other,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,lighting fuel,lighting_electricity,668
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,lighting fuel,lighting_solar,6
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,lighting fuel,lighting_kerosene,1
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,lighting fuel,lighting_biogas,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,lighting fuel,lighting_other,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,sanitation,toilet_flush_public_sewerage,121
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,sanitation,toilet_flush_septic_tank,478
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,sanitation,toilet_pit,73
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,sanitation,toilet_public,2
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,sanitation,toilet_no_toilet,1
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_without,15
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_at_least_one,660
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_radio,456
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_television,479
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_landline,30
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_mobile_phone_ordinary,561
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_mobile_phone_smart,536
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_computer_laptop,60
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_internet,455
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_car_jeep_van,20
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_motorcycle_scooter,47
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_bicycle,3
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_electric_fan,172
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_refridgerator,179
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_washing_machine,7
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,household amenities,hh_amenities_air_conditioner,0
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,wealth quintile,wealth_quintile_poorest_quintile_count,47
Gandaki,Gorkha,Shahid Lakhan,NP04,NP0436,NP0436408,2,wealth quintile,wealth_quintile_poorer_quintile_count,110
