province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,ward,theme,rdna_affected,variable,value
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,roof_mud,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,roof_other,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,floor_mud,25
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,floor_wooden_plank_bamboo,28
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,floor_bricks_stone,14
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,floor_ceramic_tile,239
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,floor_cemented,2051
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,floor_other,8
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,drinking water,NA,drinking_water_tap_piped_within_premises,1919
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,drinking water,NA,drinking_water_tap_piped_outside_premises,103
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,drinking water,NA,drinking_water_tubewell_handpump,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,drinking water,NA,drinking_water_covered_well_kuwa,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,drinking water,NA,drinking_water_uncovered_well_kuwa,2
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,drinking water,NA,drinking_water_spout_water,64
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,drinking water,NA,drinking_water_river_stream,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,drinking water,NA,drinking_water_jar_bottle,271
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,drinking water,NA,drinking_water_other,5
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,cooking fuel,NA,cooking_fuel_wood_firewood,24
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,cooking fuel,NA,cooking_fuel_lpg,2327
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,cooking fuel,NA,cooking_fuel_electricity,13
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,cooking fuel,NA,cooking_fuel_cowdung,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,cooking fuel,NA,cooking_fuel_biogas,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,cooking fuel,NA,cooking_fuel_kerosene,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,cooking fuel,NA,cooking_fuel_other,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,lighting fuel,NA,lighting_electricity,2358
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,lighting fuel,NA,lighting_solar,6
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,lighting fuel,NA,lighting_kerosene,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,lighting fuel,NA,lighting_biogas,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,lighting fuel,NA,lighting_other,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,sanitation,NA,toilet_flush_public_sewerage,8
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,sanitation,NA,toilet_flush_septic_tank,2026
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,sanitation,NA,toilet_pit,315
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,sanitation,NA,toilet_public,9
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,sanitation,NA,toilet_no_toilet,7
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_without,27
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_at_least_one,2338
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_radio,634
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_television,1636
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_landline,438
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_mobile_phone_ordinary,1114
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_mobile_phone_smart,2186
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_computer_laptop,878
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_internet,1670
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_car_jeep_van,214
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_motorcycle_scooter,1166
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_bicycle,383
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_electric_fan,1611
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_refridgerator,1232
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_washing_machine,390
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,household amenities,NA,hh_amenities_air_conditioner,18
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,wealth quintile,NA,wealth_quintile_poorest_quintile_count,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,wealth quintile,NA,wealth_quintile_poorer_quintile_count,13
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,wealth quintile,NA,wealth_quintile_middle_quintile_count,212
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,wealth quintile,NA,wealth_quintile_richer_quintile_count,846
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,wealth quintile,NA,wealth_quintile_richest_quintile_count,1293
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,wealth quintile,NA,wealth_quintile_poorest_quintile_pc,0.04
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,wealth quintile,NA,wealth_quintile_poorer_quintile_pc,0.55
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,wealth quintile,NA,wealth_quintile_middle_quintile_pc,8.96
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,wealth quintile,NA,wealth_quintile_richer_quintile_pc,35.77
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,wealth quintile,NA,wealth_quintile_richest_quintile_pc,54.67
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,house_quality_most_adequate_count,1958
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,house_quality_adequate_count,386
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,house_quality_moderate_count,21
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,house_quality_inadequate_count,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,house_quality_least_adequate_count,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,house_quality_most_adequate_pc,82.79
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,house_quality_adequate_pc,16.32
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,house_quality_moderate_pc,0.89
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,house_quality_inadequate_pc,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,3,housing,NA,house_quality_least_adequate_pc,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,demographics,NA,total_households,2597
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,home_ownership_owned,726
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,home_ownership_rented,1844
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,home_ownership_institutional,11
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,home_ownership_other,16
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,foundation_mud,60
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,foundation_mud_bonded_bricks_stone,1443
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,foundation_cement_bonded_bricks_stone,1084
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,foundation_reinforced_cement_concrete_with_pillars,4
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,foundation_wooden_pillars,6
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,outer_wall_mud_bonded_bricks_stone,53
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,outer_wall_cement_bonded_bricks_stone,2528
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,outer_wall_wood_planks,4
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,outer_wall_bamboo,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,outer_wall_unbaked_bricks,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,outer_wall_galvanised_sheet,11
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,outer_wall_prefabricated_sheet,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,outer_wall_other,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,roof_galvanised_sheet,743
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,roof_reinforced_cement_concrete,1833
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,roof_thatch_straw,8
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,roof_tile,2
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,roof_stone_slate,9
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,roof_wood_planks,2
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,roof_mud,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,roof_other,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,floor_mud,68
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,floor_wooden_plank_bamboo,22
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,floor_bricks_stone,11
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,floor_ceramic_tile,84
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,floor_cemented,2404
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,floor_other,8
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,drinking water,NA,drinking_water_tap_piped_within_premises,1314
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,drinking water,NA,drinking_water_tap_piped_outside_premises,227
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,drinking water,NA,drinking_water_tubewell_handpump,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,drinking water,NA,drinking_water_covered_well_kuwa,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,drinking water,NA,drinking_water_uncovered_well_kuwa,5
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,drinking water,NA,drinking_water_spout_water,89
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,drinking water,NA,drinking_water_river_stream,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,drinking water,NA,drinking_water_jar_bottle,957
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,drinking water,NA,drinking_water_other,3
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,cooking fuel,NA,cooking_fuel_wood_firewood,32
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,cooking fuel,NA,cooking_fuel_lpg,2553
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,cooking fuel,NA,cooking_fuel_electricity,9
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,cooking fuel,NA,cooking_fuel_cowdung,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,cooking fuel,NA,cooking_fuel_biogas,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,cooking fuel,NA,cooking_fuel_kerosene,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,cooking fuel,NA,cooking_fuel_other,2
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,lighting fuel,NA,lighting_electricity,2589
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,lighting fuel,NA,lighting_solar,8
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,lighting fuel,NA,lighting_kerosene,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,lighting fuel,NA,lighting_biogas,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,lighting fuel,NA,lighting_other,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,sanitation,NA,toilet_flush_public_sewerage,13
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,sanitation,NA,toilet_flush_septic_tank,2420
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,sanitation,NA,toilet_pit,154
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,sanitation,NA,toilet_public,3
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,sanitation,NA,toilet_no_toilet,7
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_without,20
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_at_least_one,2577
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_radio,836
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_television,1826
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_landline,494
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_mobile_phone_ordinary,1276
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_mobile_phone_smart,2442
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_computer_laptop,855
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_internet,1826
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_car_jeep_van,321
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_motorcycle_scooter,1304
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_bicycle,608
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_electric_fan,1953
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_refridgerator,1382
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_washing_machine,476
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,household amenities,NA,hh_amenities_air_conditioner,27
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,wealth quintile,NA,wealth_quintile_poorest_quintile_count,2
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,wealth quintile,NA,wealth_quintile_poorer_quintile_count,13
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,wealth quintile,NA,wealth_quintile_middle_quintile_count,164
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,wealth quintile,NA,wealth_quintile_richer_quintile_count,1036
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,wealth quintile,NA,wealth_quintile_richest_quintile_count,1382
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,wealth quintile,NA,wealth_quintile_poorest_quintile_pc,0.08
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,wealth quintile,NA,wealth_quintile_poorer_quintile_pc,0.5
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,wealth quintile,NA,wealth_quintile_middle_quintile_pc,6.31
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,wealth quintile,NA,wealth_quintile_richer_quintile_pc,39.89
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,wealth quintile,NA,wealth_quintile_richest_quintile_pc,53.22
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,house_quality_most_adequate_count,2245
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,house_quality_adequate_count,322
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,house_quality_moderate_count,29
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,house_quality_inadequate_count,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,house_quality_least_adequate_count,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,house_quality_most_adequate_pc,86.45
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,house_quality_adequate_pc,12.4
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,house_quality_moderate_pc,1.12
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,house_quality_inadequate_pc,0.04
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,4,housing,NA,house_quality_least_adequate_pc,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,demographics,NA,total_households,6232
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,home_ownership_owned,2395
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,home_ownership_rented,3757
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,home_ownership_institutional,47
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,home_ownership_other,33
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,foundation_mud,89
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,foundation_mud_bonded_bricks_stone,2544
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,foundation_cement_bonded_bricks_stone,3580
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,foundation_reinforced_cement_concrete_with_pillars,9
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,foundation_wooden_pillars,10
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,outer_wall_mud_bonded_bricks_stone,102
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,outer_wall_cement_bonded_bricks_stone,6086
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,outer_wall_wood_planks,6
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,outer_wall_bamboo,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,outer_wall_unbaked_bricks,4
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,outer_wall_galvanised_sheet,23
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,outer_wall_prefabricated_sheet,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,outer_wall_other,9
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,roof_galvanised_sheet,1559
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,roof_reinforced_cement_concrete,4581
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,roof_thatch_straw,34
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,roof_tile,51
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,roof_stone_slate,3
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,roof_wood_planks,4
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,roof_mud,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,roof_other,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,floor_mud,38
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,floor_wooden_plank_bamboo,40
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,floor_bricks_stone,52
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,floor_ceramic_tile,1235
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,floor_cemented,4836
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,housing,NA,floor_other,31
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,drinking water,NA,drinking_water_tap_piped_within_premises,4285
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,drinking water,NA,drinking_water_tap_piped_outside_premises,179
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,drinking water,NA,drinking_water_tubewell_handpump,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,drinking water,NA,drinking_water_covered_well_kuwa,2
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,drinking water,NA,drinking_water_uncovered_well_kuwa,4
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,drinking water,NA,drinking_water_spout_water,405
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,drinking water,NA,drinking_water_river_stream,5
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,drinking water,NA,drinking_water_jar_bottle,1332
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,drinking water,NA,drinking_water_other,19
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,cooking fuel,NA,cooking_fuel_wood_firewood,43
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,cooking fuel,NA,cooking_fuel_lpg,6170
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,cooking fuel,NA,cooking_fuel_electricity,17
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,cooking fuel,NA,cooking_fuel_cowdung,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,cooking fuel,NA,cooking_fuel_biogas,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,cooking fuel,NA,cooking_fuel_kerosene,1
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,cooking fuel,NA,cooking_fuel_other,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,lighting fuel,NA,lighting_electricity,6217
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,lighting fuel,NA,lighting_solar,13
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,lighting fuel,NA,lighting_kerosene,2
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,lighting fuel,NA,lighting_biogas,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,lighting fuel,NA,lighting_other,0
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,sanitation,NA,toilet_flush_public_sewerage,36
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,sanitation,NA,toilet_flush_septic_tank,5962
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,sanitation,NA,toilet_pit,220
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,sanitation,NA,toilet_public,12
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,sanitation,NA,toilet_no_toilet,2
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_without,67
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_at_least_one,6165
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_radio,2348
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_television,4332
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_landline,852
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_mobile_phone_ordinary,3734
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_mobile_phone_smart,5852
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_computer_laptop,2578
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_internet,4929
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_car_jeep_van,528
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_motorcycle_scooter,3236
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_bicycle,1139
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_electric_fan,4628
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_refridgerator,3489
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_washing_machine,949
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,household amenities,NA,hh_amenities_air_conditioner,44
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,wealth quintile,NA,wealth_quintile_poorest_quintile_count,4
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,wealth quintile,NA,wealth_quintile_poorer_quintile_count,14
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,wealth quintile,NA,wealth_quintile_middle_quintile_count,380
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,wealth quintile,NA,wealth_quintile_richer_quintile_count,2121
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,wealth quintile,NA,wealth_quintile_richest_quintile_count,3713
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,wealth quintile,NA,wealth_quintile_poorest_quintile_pc,0.06
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,wealth quintile,NA,wealth_quintile_poorer_quintile_pc,0.22
Gandaki,Kaski,Pokhara,NP04,NP0439,NP0439101,5,wealth quintile,NA,wealth_quintile_middle_quintile_pc,6.1
