province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,ward,affected,theme,disaggregation,variable,value
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_0_4,154
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_0_4,145
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_5_9,339
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_5_9,163
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_5_9,176
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_10_14,357
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_10_14,174
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_10_14,183
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_15_19,331
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_15_19,165
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_15_19,166
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_20_24,293
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_20_24,137
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_20_24,156
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_25_29,278
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_25_29,128
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_25_29,150
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_30_34,287
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_30_34,131
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_30_34,156
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_35_39,241
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_35_39,116
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_35_39,125
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_40_44,189
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_40_44,89
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_40_44,100
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_45_49,163
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_45_49,83
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_45_49,80
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_50_54,149
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_50_54,73
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_50_54,76
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_55_59,139
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_55_59,73
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_55_59,66
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_60_64,116
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_60_64,62
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_60_64,54
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_65_69,88
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_65_69,48
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_65_69,40
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_70_74,69
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_70_74,36
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_70_74,33
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_75_79,58
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_75_79,24
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_75_79,34
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_80_84,27
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_80_84,11
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_80_84,16
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_85_89,12
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_85_89,5
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_85_89,7
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_90_94,3
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_90_94,2
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_90_94,1
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,total,age_group_95plus,0
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,male,age_group_95plus,0
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,9,affected,population projections 2026,female,age_group_95plus,0
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,population_total,4652
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,population_overall_male,2285
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,population_overall_female,2367
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_0_4,422
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_0_4,218
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_0_4,204
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_5_9,438
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_5_9,215
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_5_9,223
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_10_14,432
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_10_14,209
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_10_14,223
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_15_19,437
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_15_19,217
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_15_19,220
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_20_24,454
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_20_24,211
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_20_24,243
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_25_29,432
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_25_29,204
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_25_29,228
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_30_34,369
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_30_34,184
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_30_34,185
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_35_39,291
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_35_39,145
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_35_39,146
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_40_44,235
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_40_44,112
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_40_44,123
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_45_49,228
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_45_49,108
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_45_49,120
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_50_54,177
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_50_54,83
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_50_54,94
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_55_59,200
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_55_59,101
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_55_59,99
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_60_64,159
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_60_64,87
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_60_64,72
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_65_69,120
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_65_69,62
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_65_69,58
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_70_74,111
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_70_74,54
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_70_74,57
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_75_79,81
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_75_79,42
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_75_79,39
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_80_84,42
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_80_84,22
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_80_84,20
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_85_89,15
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_85_89,7
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_85_89,8
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_90_94,9
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_90_94,4
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_90_94,5
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,total,age_group_95plus,0
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,male,age_group_95plus,0
Bagmati,Dhading,Benighat Rorang,NP03,NP0330,NP0330408,10,affected,population projections 2026,female,age_group_95plus,0
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,total,population_total,3294
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,male,population_overall_male,1526
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,female,population_overall_female,1768
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,total,age_group_0_4,218
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,male,age_group_0_4,113
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,female,age_group_0_4,105
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,total,age_group_5_9,220
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,male,age_group_5_9,120
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,female,age_group_5_9,100
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,total,age_group_10_14,263
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,male,age_group_10_14,148
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,female,age_group_10_14,115
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,total,age_group_15_19,318
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,male,age_group_15_19,158
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,female,age_group_15_19,160
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,total,age_group_20_24,289
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,male,age_group_20_24,130
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,female,age_group_20_24,159
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,total,age_group_25_29,217
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,male,age_group_25_29,90
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,female,age_group_25_29,127
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,total,age_group_30_34,207
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,male,age_group_30_34,75
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,female,age_group_30_34,132
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,total,age_group_35_39,201
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,male,age_group_35_39,73
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,female,age_group_35_39,128
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,total,age_group_40_44,221
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,male,age_group_40_44,102
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,female,age_group_40_44,119
Bagmati,Dhading,Siddhalek,NP03,NP0330,NP0330407,1,NA,population projections 2026,total,age_group_45_49,210
