province,district,municipality,adm1_pcode,adm2_pcode,adm3_pcode,theme,variable,value
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,school attendance,oos_never_attended_school_male_pc,1.18
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,school attendance,oos_never_attended_school_female_pc,1.05
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,adult literacy,population_15plus_total,9847
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,adult literacy,population_15plus_male,4802
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,adult literacy,population_15plus_female,5045
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,demographics,literate_population_total,7648
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,demographics,literate_population_male,4156
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,demographics,literate_population_female,3492
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,adult literacy,literacy_rate_total,77.67
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,adult literacy,literacy_rate_male,86.55
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,adult literacy,literacy_rate_female,69.22
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,dependency ratios,population_0_14,2476
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,dependency ratios,population_15_64,8236
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,dependency ratios,population_65plus,1611
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,dependency ratios,child_dependency_ratio,30.06
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,dependency ratios,elderly_dependency_ratio,19.56
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,dependency ratios,total_dependency_ratio,49.62
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,population_5plus_total,11587
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,population_5plus_male,5684
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,population_5plus_female,5903
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,adult literacy,education_level_illiterate_male,657
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,adult literacy,education_level_illiterate_female,1562
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_early_childhood_male,113
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_early_childhood_female,115
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_basic_level_male,2718
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_basic_level_female,2306
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_secondary_male,1890
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_secondary_female,1490
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_higher_education_male,149
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_higher_education_female,121
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_other_male,157
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_other_female,309
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,adult literacy,education_level_illiterate_pc_total,19.15
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,adult literacy,education_level_illiterate_pc_male,11.56
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,adult literacy,education_level_illiterate_pc_female,26.46
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_early_childhood_pc_total,1.97
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_early_childhood_pc_male,1.99
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_early_childhood_pc_female,1.95
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_basic_level_pc_total,43.36
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_basic_level_pc_male,47.82
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_basic_level_pc_female,39.06
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_secondary_pc_total,29.17
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_secondary_pc_male,33.25
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_secondary_pc_female,25.24
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_higher_education_pc_total,2.33
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_higher_education_pc_male,2.62
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_higher_education_pc_female,2.05
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_other_pc_total,4.02
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_other_pc_male,2.76
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,education level,education_level_other_pc_female,5.23
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,urbanisation,population_urban,0
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,urbanisation,population_peri_urban,0
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,urbanisation,population_rural,12323
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,urbanisation,population_pc_urban,0
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,urbanisation,population_pc_peri_urban,0
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,urbanisation,population_pc_rural,100
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,child marriage,population_20_24_total,982
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,child marriage,population_20_24_male,493
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,child marriage,population_20_24_female,489
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,child marriage,population_married_before_18_total,107
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,child marriage,population_married_before_18_male,14
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,child marriage,population_married_before_18_female,93
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,child marriage,child_marriage_rate_total,10.9
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,child marriage,child_marriage_rate_male,2.84
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,child marriage,child_marriage_rate_female,19.02
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,disabilities,population_with_disabilities,786
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,disabilities,population_without_disabilities,11525
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,disabilities,population_disability_not_reported,12
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,disabilities,disability_prevlance_rate,6.38
Gandaki,Myagdi,Annapurna,NP04,NP0444,NP0444403,demographics,population_density,NA
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,demographics,total_households,4153
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,demographics,population_total,14114
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,demographics,population_male,6767
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,demographics,population_female,7347
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,demographics,average_household_size,3.39850710329882
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,demographics,sex_ratio,92.10562134204437
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,total_population_10_years_and_older,12029
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,male_population_10_years_and_older,5664
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,female_population_10_years_and_older,6365
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,total_usually_economically_active_employed,6552
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,male_usually_economically_active_employed,3294
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,female_usually_economically_active_employed,3258
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,total_usually_economically_active_unemployed,564
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,male_usually_economically_active_unemployed,323
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,female_usually_economically_active_unemployed,241
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,total_not_usually_economically_active,2392
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,male_not_usually_economically_active,970
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,female_not_usually_economically_active,1422
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,total_not_economically_active,2470
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,male_not_economically_active,1063
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,female_not_economically_active,1407
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,total_economic_activity_not_stated,51
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,male_economic_activity_not_stated,14
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,economic activity,female_economic_activity_not_stated,37
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_all_ages,14114
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_00_04_yrs,1010
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_05_09_yrs,1075
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_10_14_yrs,1216
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_15_19_yrs,1120
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_20_24_yrs,1172
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_25_29_yrs,1030
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_30_34_yrs,906
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_35_39_yrs,845
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_40_44_yrs,817
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_45_49_yrs,741
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_50_54_yrs,881
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_55_59_yrs,835
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_60_64_yrs,743
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_65_69_yrs,582
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_70_74_yrs,507
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_75_79_yrs,314
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_80_84_yrs,196
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_85_89_yrs,84
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_90_94_yrs,34
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,total_95plus_yrs,6
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_all_ages,6767
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_00_04_yrs,530
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_05_09_yrs,573
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_10_14_yrs,579
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_15_19_yrs,606
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_20_24_yrs,588
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_25_29_yrs,473
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_30_34_yrs,440
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_35_39_yrs,380
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_40_44_yrs,373
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_45_49_yrs,322
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_50_54_yrs,395
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_55_59_yrs,410
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_60_64_yrs,334
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_65_69_yrs,259
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_70_74_yrs,221
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_75_79_yrs,145
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_80_84_yrs,88
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_85_89_yrs,34
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_90_94_yrs,16
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,male_95plus_yrs,1
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_all_ages,7347
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_00_04_yrs,480
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_05_09_yrs,502
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_10_14_yrs,637
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_15_19_yrs,514
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_20_24_yrs,584
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_25_29_yrs,557
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_30_34_yrs,466
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_35_39_yrs,465
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_40_44_yrs,444
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_45_49_yrs,419
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_50_54_yrs,486
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_55_59_yrs,425
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_60_64_yrs,409
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_65_69_yrs,323
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_70_74_yrs,286
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_75_79_yrs,169
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_80_84_yrs,108
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_85_89_yrs,50
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_90_94_yrs,18
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,five-year age group,female_95plus_yrs,5
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,total_children_5_17,2960
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,male_children_5_17,1488
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,female_children_5_17,1472
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,currently_attending_school_male,1390
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,currently_attending_school_female,1396
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,oos_ever_attended_school_male,73
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,oos_ever_attended_school_female,57
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,oos_never_attended_school_male,18
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,oos_never_attended_school_female,12
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,currently_attending_school_total_pc,94.12
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,currently_attending_school_male_pc,93.41
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,currently_attending_school_female_pc,94.84
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,oos_ever_attended_school_total_pc,4.39
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,oos_ever_attended_school_male_pc,4.91
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,oos_ever_attended_school_female_pc,3.87
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,oos_never_attended_school_total_pc,1.01
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,oos_never_attended_school_male_pc,1.21
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,school attendance,oos_never_attended_school_female_pc,0.82
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,adult literacy,population_15plus_total,10813
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,adult literacy,population_15plus_male,5085
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,adult literacy,population_15plus_female,5728
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,demographics,literate_population_total,7250
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,demographics,literate_population_male,4054
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,demographics,literate_population_female,3196
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,adult literacy,literacy_rate_total,67.05
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,adult literacy,literacy_rate_male,79.72
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,adult literacy,literacy_rate_female,55.8
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,dependency ratios,population_0_14,3301
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,dependency ratios,population_15_64,9090
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,dependency ratios,population_65plus,1723
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,dependency ratios,child_dependency_ratio,36.31
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,dependency ratios,elderly_dependency_ratio,18.95
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,dependency ratios,total_dependency_ratio,55.27
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,population_5plus_total,13104
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,population_5plus_male,6237
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,population_5plus_female,6867
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,adult literacy,education_level_illiterate_male,1061
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,adult literacy,education_level_illiterate_female,2545
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_early_childhood_male,127
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_early_childhood_female,119
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_basic_level_male,2933
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_basic_level_female,2355
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_secondary_male,1892
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_secondary_female,1584
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_higher_education_male,122
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_higher_education_female,95
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_other_male,102
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_other_female,169
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,adult literacy,education_level_illiterate_pc_total,27.52
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,adult literacy,education_level_illiterate_pc_male,17.01
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,adult literacy,education_level_illiterate_pc_female,37.06
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_early_childhood_pc_total,1.88
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_early_childhood_pc_male,2.04
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_early_childhood_pc_female,1.73
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_basic_level_pc_total,40.35
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_basic_level_pc_male,47.03
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_basic_level_pc_female,34.29
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_secondary_pc_total,26.53
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_secondary_pc_male,30.34
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_secondary_pc_female,23.07
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_higher_education_pc_total,1.66
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_higher_education_pc_male,1.96
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_higher_education_pc_female,1.38
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_other_pc_total,2.07
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_other_pc_male,1.64
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,education level,education_level_other_pc_female,2.46
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,urbanisation,population_urban,0
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,urbanisation,population_peri_urban,3840
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,urbanisation,population_rural,10274
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,urbanisation,population_pc_urban,0
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,urbanisation,population_pc_peri_urban,27.21
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,urbanisation,population_pc_rural,72.79
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,child marriage,population_20_24_total,1172
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,child marriage,population_20_24_male,588
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,child marriage,population_20_24_female,584
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,child marriage,population_married_before_18_total,170
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,child marriage,population_married_before_18_male,21
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,child marriage,population_married_before_18_female,149
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,child marriage,child_marriage_rate_total,14.51
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,child marriage,child_marriage_rate_male,3.57
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,child marriage,child_marriage_rate_female,25.51
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,disabilities,population_with_disabilities,814
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,disabilities,population_without_disabilities,13274
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,disabilities,population_disability_not_reported,26
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,disabilities,disability_prevlance_rate,5.77
Gandaki,Myagdi,Raghuganga,NP04,NP0444,NP0444402,demographics,population_density,NA
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,demographics,total_households,3176
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,demographics,population_total,12616
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,demographics,population_male,6113
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,demographics,population_female,6503
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,demographics,average_household_size,3.972292191435768
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,demographics,sex_ratio,94.00276795325235
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,total_population_10_years_and_older,10229
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,male_population_10_years_and_older,4899
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,female_population_10_years_and_older,5330
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,total_usually_economically_active_employed,5401
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,male_usually_economically_active_employed,2706
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,female_usually_economically_active_employed,2695
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,total_usually_economically_active_unemployed,275
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,male_usually_economically_active_unemployed,173
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,female_usually_economically_active_unemployed,102
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,total_not_usually_economically_active,2372
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,male_not_usually_economically_active,1039
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,female_not_usually_economically_active,1333
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,total_not_economically_active,2143
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,male_not_economically_active,968
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,female_not_economically_active,1175
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,total_economic_activity_not_stated,38
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,male_economic_activity_not_stated,13
Gandaki,Myagdi,Dhawalagiri,NP04,NP0444,NP0444401,economic activity,female_economic_activity_not_stated,25
